chunk,ctx_len,api_sec,validators_sec
119,1039,0.6621077279560268,0.0030484070302918553
120,1044,0.6498068799264729,0.005072082043625414
121,1044,0.6508936850586906,0.00493209098931402
122,1044,0.6517194700427353,0.004699856974184513
123,1059,0.6651576400035992,0.004942561965435743
124,1063,0.6631853940198198,0.005997002008371055
125,1064,0.6611960579175502,0.011723720002919436
126,1083,0.7262283860472962,0.005346341989934444
127,1081,0.7632607639534399,0.005420432076789439
128,1081,0.6014688269933686,0.005569612956605852
129,1084,0.6676017800346017,0.0054403929971158504
130,1082,0.6638272979762405,0.007197542930953205
131,1082,0.6899851229973137,0.005151647026650608
132,1084,0.771421593031846,0.005033612018451095
133,1082,0.5864753180649132,0.005290310946293175
134,1082,0.7149315261049196,0.00554099096916616
135,1082,0.6534106070175767,0.005386531003750861
136,1102,0.6554800780722871,0.002882911008782685
137,1119,0.6576077309437096,0.0054730880074203014
138,1121,0.6552143569570035,0.008284142008051276
139,1124,0.6552240171004087,0.005297372001223266
140,1124,0.647479263949208,0.005001791985705495
141,1124,0.7523126450832933,0.004744110978208482
142,1125,0.6454443290131167,0.004820831003598869
143,1145,0.7545659099705517,0.0031334509840235114
144,1161,0.6582009990233928,0.005414371960796416
145,1161,0.6587933090049773,0.005213811993598938
146,1161,0.6460882920073345,0.005853648064658046
147,1161,0.6568270520074293,0.004945872002281249
148,1162,0.6393438810482621,0.005482311942614615
149,1162,0.6530193650396541,0.004920552019029856
150,1162,0.8152439210098237,0.005766022950410843
151,1162,0.6554704060545191,0.005620312062092125
152,1170,0.6437967529054731,0.005155001999810338
153,1190,0.753143155016005,0.003308370942249894
154,1210,0.652000269968994,0.005302952020429075
155,1218,0.6515292610274628,0.005175911937840283
156,1238,0.6797197299310938,0.0029477709904313087
157,1258,0.7553809260716662,0.003079390968196094
158,1272,0.7567878060508519,0.006367432069964707
159,1292,0.7607716530328616,0.003280022065155208
160,1293,0.6536687259795144,0.005906961974687874
161,1293,0.6635683799395338,0.0053353519178926945
162,1308,0.6488279340555891,0.005527822067961097
163,1308,0.6600914080627263,0.005301771918311715
164,1308,0.6501196749741212,0.005794982076622546
165,1327,0.8319183170096949,0.006853812024928629
166,1335,0.8354018799727783,0.00744615204166621
167,1342,0.6530508949654177,0.006026757997460663
168,1346,0.6552137320395559,0.005975762032903731
169,1366,0.6545564249390736,0.003416602034121752
170,1368,0.654801846947521,0.012928658979944885
171,1369,0.7530460259877145,0.005910882027819753
172,1385,0.6470542930765077,0.005997062078677118
173,1405,0.7602824470959604,0.004779212060384452
174,1422,0.8297129860147834,0.006455042981542647
175,1422,0.6385515299625695,0.006645362940616906
176,1422,0.7497542379423976,0.00620085303671658
177,1422,0.6542891670251265,0.006384172011166811
178,1429,0.6632929189363495,0.006645221961662173
179,1429,0.7528183510294184,0.006022271933034062
180,1429,0.7474557589739561,0.0060494119534268975
181,1431,0.8260791240027174,0.006841308088041842
182,1446,0.6394266519928351,0.006114301970228553
183,1446,0.6562522919848561,0.005954452091827989
184,1446,0.6373871550895274,0.006029922049492598
185,1466,0.6393399259541184,0.003706641960889101
186,1474,0.6480000379960984,0.0065383820328861475
187,1474,0.7502011979231611,0.006253022002056241
188,1492,0.6139130590017885,0.003654900938272476
